step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
46,CASH_OUT,320180.29,C1813703701,0.0,0.0,C1727562137,1038962.48,1359142.77,0,0
15,PAYMENT,1978.46,C450280338,0.0,0.0,M224533404,0.0,0.0,0,0
14,PAYMENT,1759.94,C1547617765,0.0,0.0,M1920742924,0.0,0.0,0,0
39,CASH_OUT,165638.7,C1743739656,0.0,0.0,C1960986873,864452.41,1030091.1,0,0
20,CASH_OUT,231704.57,C391580188,0.0,0.0,C1785478366,457656.92,689361.49,0,0
39,CASH_OUT,187478.76,C839923874,12004.0,0.0,C1463057125,121461.92,308940.68,0,0
34,CASH_OUT,369916.36,C707718509,103360.0,0.0,C1370615612,236296.04,606212.4,0,0
44,PAYMENT,8341.46,C1680306812,0.0,0.0,M191157546,0.0,0.0,0,0
46,CASH_OUT,48052.8,C1203363330,12395.0,0.0,C302891350,0.0,48052.8,0,0
19,CASH_IN,146162.74,C824560340,31852.0,178014.74,C1789469442,50513.0,14503.55,0,0
34,CASH_IN,15992.16,C244498123,633.0,16625.16,C168893023,0.0,0.0,0,0
46,TRANSFER,1004150.8,C813870901,124722.61,0.0,C2087741600,2284367.94,3288518.74,0,0
18,CASH_IN,47686.61,C1929912521,20679.0,68365.61,C429439968,99870.67,52184.05,0,0
12,TRANSFER,580325.52,C1188610914,0.0,0.0,C1866408768,2677356.1,3429085.14,0,0
9,PAYMENT,10403.92,C1534558915,0.0,0.0,M1239275470,0.0,0.0,0,0
81,TRANSFER,221936.6,C238307313,221936.6,0.0,C1029951793,0.0,0.0,1,0
15,CASH_OUT,144348.52,C1534588706,2579.0,0.0,C1491703179,735922.45,880270.97,0,0
38,PAYMENT,12194.33,C1085160651,372609.91,360415.57,M58708850,0.0,0.0,0,0
11,CASH_OUT,623733.08,C277306275,749193.4,125460.32,C937531469,3855.0,627588.08,0,0
11,CASH_IN,54739.08,C1275146535,12300000.0,12400000.0,C285805477,85438.0,30698.92,0,0
33,CASH_OUT,13549.57,C1341654736,11799.0,0.0,C77635419,289634.69,303184.26,0,0
33,CASH_OUT,442930.22,C1231292769,0.0,0.0,C791600985,857604.56,1300534.78,0,0
42,CASH_OUT,128758.26,C1946146001,11350.0,0.0,C368358546,129453.32,258211.58,0,0
53,TRANSFER,3640271.29,C1285761418,3640271.29,0.0,C2028641482,0.0,0.0,1,0
37,CASH_OUT,572459.43,C1593925618,149118.0,0.0,C301606086,511737.97,1084197.4,0,0
17,PAYMENT,24284.79,C2135370600,52935.0,28650.21,M976704258,0.0,0.0,0,0
41,PAYMENT,2930.16,C65803245,762.0,0.0,M609459755,0.0,0.0,0,0
38,PAYMENT,6819.4,C295449934,0.0,0.0,M1496762610,0.0,0.0,0,0
19,PAYMENT,22978.15,C1426460327,0.0,0.0,M1043507972,0.0,0.0,0,0
36,CASH_OUT,88380.14,C1949736867,0.0,0.0,C2090522627,689956.45,778336.59,0,0
41,PAYMENT,10907.48,C215198215,0.0,0.0,M2044427745,0.0,0.0,0,0
42,PAYMENT,2324.63,C1315531163,31882.0,29557.37,M1511591606,0.0,0.0,0,0
33,CASH_OUT,252545.69,C110690405,385365.33,132819.64,C53432994,408182.42,660728.1,0,0
36,CASH_OUT,25484.08,C1262078404,0.0,0.0,C20472421,218100.1,243584.18,0,0
38,PAYMENT,36602.42,C2088084424,0.0,0.0,M313269688,0.0,0.0,0,0
13,CASH_IN,20391.53,C302188605,24100000.0,24100000.0,C882265203,1934927.26,1865320.02,0,0
11,CASH_IN,187550.92,C1039901093,1043.0,188593.92,C138905202,0.0,0.0,0,0
36,CASH_OUT,49001.63,C1170330843,0.0,0.0,C1673570521,109170.68,79253.32,0,0
43,CASH_IN,8611.21,C1355325833,9829267.0,9837878.2,C935468158,8302625.74,8294014.53,0,0
44,CASH_IN,299239.52,C1194056522,11444.0,310683.52,C1620702489,98977.28,0.0,0,0
15,CASH_IN,318370.78,C971000494,39193.0,357563.78,C1736783072,184476.18,0.0,0,0
35,PAYMENT,1422.66,C49466104,223622.41,222199.75,M343406241,0.0,0.0,0,0
14,CASH_IN,79883.4,C229879492,3854810.83,3934694.24,C141458554,2030695.64,1950812.24,0,0
14,PAYMENT,16316.54,C1572964742,1330.2,0.0,M1803034769,0.0,0.0,0,0
45,CASH_OUT,102679.28,C2120888463,0.0,0.0,C2007896488,183799.18,286478.46,0,0
43,PAYMENT,19647.17,C447572236,12584.0,0.0,M1095447149,0.0,0.0,0,0
10,CASH_OUT,381820.44,C302227920,0.0,0.0,C262732974,184737.75,457040.37,0,0
8,CASH_OUT,332596.07,C741918077,73296.0,0.0,C678651991,844561.55,1177157.62,0,0
16,PAYMENT,2686.95,C1917712573,5075.0,2388.05,M2130049739,0.0,0.0,0,0
44,TRANSFER,181884.66,C2088554502,0.0,0.0,C1669259248,2145854.93,2327739.59,0,0
12,CASH_IN,329920.13,C1136317174,0.0,329920.13,C1067209571,172297.14,0.0,0,0
14,PAYMENT,13524.92,C1365945809,10852.0,0.0,M96199968,0.0,0.0,0,0
40,CASH_IN,433641.19,C209454822,9086.0,442727.19,C669989911,35941.07,0.0,0,0
11,TRANSFER,792805.61,C2143431024,0.0,0.0,C1844144580,5794208.59,6723025.12,0,0
35,TRANSFER,929778.35,C2024515835,0.0,0.0,C1065997164,10300000.0,11200000.0,0,0
39,PAYMENT,12955.96,C1577419955,21432.0,8476.04,M1452213023,0.0,0.0,0,0
9,CASH_IN,67568.2,C1578052029,8400227.43,8467795.64,C1508172710,80693.0,13124.8,0,0
42,CASH_OUT,356007.71,C305901471,0.0,0.0,C1832156339,384872.96,740880.67,0,0
39,PAYMENT,14383.09,C1461914609,49918.0,35534.91,M860864943,0.0,0.0,0,0
43,CASH_OUT,15952.47,C38275138,24751.56,8799.1,C1793617954,1081660.19,1097612.65,0,0
44,PAYMENT,15060.14,C13490743,488.0,0.0,M517566549,0.0,0.0,0,0
47,PAYMENT,7212.39,C1596203370,318.0,0.0,M298659799,0.0,0.0,0,0
14,CASH_OUT,594581.27,C58603145,199363.0,0.0,C985165652,30256.0,582491.43,0,0
40,TRANSFER,1061619.82,C1619669046,79901.44,0.0,C507536444,3197636.71,4973637.67,0,0
18,CASH_OUT,38452.39,C1304047301,172778.49,134326.1,C2113342806,823658.5,928719.6,0,0
19,DEBIT,1402.1,C1630781393,2438.0,1035.9,C826922830,65928.56,161856.4,0,0
40,PAYMENT,34838.29,C995133188,79887.06,45048.77,M1141775801,0.0,0.0,0,0
33,CASH_IN,221523.25,C136066367,563.0,222086.25,C1606131350,112817.05,0.0,0,0
37,PAYMENT,34139.91,C467422225,37.0,0.0,M418778975,0.0,0.0,0,0
37,CASH_IN,6908.4,C582661435,2655120.39,2662028.79,C1101992059,3093011.44,3086103.04,0,0
8,CASH_OUT,403369.57,C64294716,0.0,0.0,C1948558238,10500000.0,11600000.0,0,0
13,PAYMENT,41184.96,C728578061,1050.0,0.0,M1629545214,0.0,0.0,0,0
18,CASH_OUT,129357.86,C863314556,0.0,0.0,C126104144,199870.67,329228.54,0,0
47,PAYMENT,854.46,C261227042,72884.0,72029.54,M367503276,0.0,0.0,0,0
18,TRANSFER,1284110.89,C99763821,30299.0,0.0,C1795812248,201324.74,1843267.63,0,0
43,CASH_OUT,544683.89,C711606336,0.0,0.0,C69075624,7139432.95,7514338.87,0,0
19,PAYMENT,7387.81,C1250027252,400.0,0.0,M830399737,0.0,0.0,0,0
40,TRANSFER,313893.12,C2062542214,0.0,0.0,C416853865,927804.86,1241697.98,0,0
8,PAYMENT,9145.96,C1600809442,4168.0,0.0,M1386877717,0.0,0.0,0,0
12,CASH_OUT,220290.86,C1734936973,0.0,0.0,C216084411,425337.01,705649.22,0,0
14,CASH_OUT,23980.13,C1646848471,51906.0,27925.87,C1333045612,0.0,23980.13,0,0
43,CASH_OUT,10229.11,C385617578,0.0,0.0,C371536381,375357.95,385587.06,0,0
38,CASH_OUT,31227.66,C1018288414,0.0,0.0,C331595077,66924.61,0.0,0,0
19,PAYMENT,8442.54,C3181662,0.0,0.0,M317732530,0.0,0.0,0,0
16,CASH_IN,377606.22,C2113146538,1105821.43,1483427.64,C204540579,3542121.56,3301262.91,0,0
17,CASH_OUT,119459.88,C95871824,22839.0,0.0,C71985207,0.0,119459.88,0,0
18,PAYMENT,6992.17,C246886496,447550.05,440557.88,M116671591,0.0,0.0,0,0
43,TRANSFER,560987.07,C1619756394,0.0,0.0,C24245719,5190552.22,5751539.3,0,0
9,CASH_IN,432512.77,C818482883,13500000.0,14000000.0,C1029125570,2199271.01,2297867.73,0,0
18,CASH_IN,186416.14,C2141611584,499344.75,685760.89,C747624272,299753.0,0.0,0,0
19,CASH_OUT,151786.22,C1622226228,0.0,0.0,C1615456809,228466.26,709311.13,0,0
16,CASH_OUT,213649.22,C1551827914,0.0,0.0,C877100627,417652.07,1435468.66,0,0
10,PAYMENT,35302.62,C554499300,0.0,0.0,M374208550,0.0,0.0,0,0
40,PAYMENT,19478.06,C284769307,0.0,0.0,M982890376,0.0,0.0,0,0
44,CASH_IN,134667.85,C1402566800,4769914.19,4904582.04,C770283279,3468794.25,3334126.4,0,0
18,PAYMENT,21688.14,C2042333723,909966.62,888278.48,M2061320220,0.0,0.0,0,0
40,CASH_IN,173575.09,C671052244,2879882.02,3053457.11,C2095316526,742801.0,569225.91,0,0
1,CASH_IN,770537.37,C2015999862,8499043.13,8499043.13,C1883840933,8499043.13,16900000.0,0,0
16,CASH_IN,269263.88,C1439349223,425007.46,694271.34,C909208243,3227021.46,3207281.36,0,0
44,PAYMENT,22355.87,C573042324,0.0,0.0,M892188440,0.0,0.0,0,0
19,CASH_IN,89077.05,C1937039579,8731119.98,8820197.03,C1338686176,225880.16,750120.69,0,0
42,CASH_IN,100519.46,C580485741,9975257.1,10100000.0,C2122868895,4333078.79,4232559.32,0,0
14,CASH_OUT,422024.41,C1373098399,1695.0,0.0,C903434282,1807650.78,2166951.27,0,0
16,PAYMENT,5103.5,C1006771803,140134.55,135031.05,M1351376446,0.0,0.0,0,0
37,CASH_OUT,393634.07,C850785347,20761.0,0.0,C142729424,0.0,393634.07,0,0
40,PAYMENT,8128.97,C1506450852,50024.0,41895.03,M2007264048,0.0,0.0,0,0
14,PAYMENT,1989.75,C1142292285,0.0,0.0,M1164571577,0.0,0.0,0,0
33,PAYMENT,4804.38,C1942293335,221347.0,216542.62,M891590716,0.0,0.0,0,0
16,CASH_IN,306124.55,C309079114,4873971.42,5180095.97,C1147435453,1124482.45,1014098.46,0,0
38,CASH_OUT,19864.63,C516767286,0.0,0.0,C368200877,377289.19,103603.36,0,0
15,CASH_OUT,470418.64,C436503512,89794.0,0.0,C2073858155,0.0,470418.64,0,0
94,PAYMENT,2162.93,C1372813146,26329.0,24166.07,M997434187,0.0,0.0,0,0
14,CASH_IN,64621.61,C1820216337,3558696.96,3623318.57,C2099151246,1064345.29,999723.67,0,0
45,PAYMENT,10852.96,C1844291137,0.0,0.0,M1611053123,0.0,0.0,0,0
21,CASH_IN,170505.97,C763949838,217624.0,388129.97,C35386242,328442.08,157936.12,0,0
39,CASH_IN,270811.57,C1191464016,2281590.12,2552401.69,C1272627194,617021.98,346210.41,0,0
44,PAYMENT,8002.61,C1150949693,0.0,0.0,M160468435,0.0,0.0,0,0
15,CASH_OUT,134044.57,C885525737,49783.0,0.0,C1589608184,9074.39,340390.97,0,0
38,CASH_IN,28464.62,C1286730739,3594104.26,3622568.87,C1945053532,285457.02,256992.41,0,0
44,PAYMENT,5889.43,C1726459329,134969.32,129079.89,M1210325825,0.0,0.0,0,0
37,CASH_OUT,422515.75,C1191758989,0.0,0.0,C1454096174,703231.51,1125747.26,0,0
37,PAYMENT,12451.73,C579399457,206550.82,194099.09,M2094973491,0.0,0.0,0,0
22,PAYMENT,24056.59,C1061995261,77160.68,53104.09,M1032009233,0.0,0.0,0,0
44,CASH_OUT,192604.17,C248183783,0.0,0.0,C1225953710,317216.72,509820.9,0,0
38,CASH_IN,7259.49,C682134542,1710.0,8969.49,C1151309755,0.0,0.0,0,0
42,CASH_OUT,73375.88,C342874770,0.0,0.0,C1492762781,152416.55,225792.43,0,0
41,CASH_OUT,388661.78,C402438033,163954.61,0.0,C1282219807,996146.48,1384808.26,0,0
37,CASH_OUT,130750.38,C1612443356,656668.0,525917.62,C91706887,11300000.0,11400000.0,0,0
10,TRANSFER,148894.16,C955290156,0.0,0.0,C2084033547,656604.01,1181371.06,0,0
17,PAYMENT,3590.07,C1080193839,10573.0,6982.93,M935821728,0.0,0.0,0,0
10,CASH_OUT,183745.28,C1612067853,0.0,0.0,C570588770,826517.56,1010262.84,0,0
8,PAYMENT,4729.86,C842041245,26087.0,21357.14,M385808460,0.0,0.0,0,0
44,CASH_OUT,40529.91,C1537330209,29521.0,0.0,C664454808,397668.2,438198.11,0,0
15,CASH_IN,473222.61,C1821000389,44072.0,517294.61,C1505695691,0.0,0.0,0,0
41,CASH_OUT,27330.7,C1799074551,0.0,0.0,C1106937970,356401.34,383732.04,0,0
38,CASH_IN,108470.88,C1298716418,1378668.92,1487139.8,C610188199,3197892.28,3089421.4,0,0
16,CASH_IN,69272.29,C204472085,12500000.0,12600000.0,C1619434640,4418116.2,4363094.24,0,0
45,CASH_IN,118434.49,C806005832,2453.0,120887.49,C435402855,3850306.44,3731871.95,0,0
41,CASH_OUT,77324.61,C1568985776,0.0,0.0,C652609363,368913.37,446237.98,0,0
18,CASH_OUT,1849.61,C355873073,19937.0,18087.39,C670378168,353482.56,355332.17,0,0
11,CASH_OUT,348564.63,C791578378,301.0,0.0,C2001592381,250124.93,336166.92,0,0
44,CASH_IN,59945.14,C1567724695,9561509.52,9621454.66,C2093321511,258761.91,198816.77,0,0
37,PAYMENT,68081.58,C531840697,19804.0,0.0,M1273468934,0.0,0.0,0,0
44,CASH_OUT,110313.67,C506234992,0.0,0.0,C820422676,6940970.79,7060789.7,0,0
17,CASH_IN,61693.97,C1689361613,1440899.41,1502593.39,C885362488,561906.07,500212.09,0,0
40,PAYMENT,31295.19,C1996740412,84758.0,53462.81,M1667037929,0.0,0.0,0,0
18,CASH_OUT,110863.78,C841283775,43423.86,0.0,C784720009,2560346.66,2300642.3,0,0
14,CASH_OUT,339840.3,C1033751149,21170.0,0.0,C105821680,113474.27,733972.52,0,0
17,PAYMENT,14220.05,C1455823314,24859.0,10638.95,M1626277410,0.0,0.0,0,0
15,CASH_OUT,84002.05,C847621132,0.0,0.0,C81068754,4298318.55,4382320.6,0,0
9,PAYMENT,10383.6,C2046491427,53681.0,43297.4,M1154482319,0.0,0.0,0,0
22,TRANSFER,417442.68,C1463108138,9417.99,0.0,C1547143104,2017288.64,2434731.32,0,0
37,CASH_OUT,241844.2,C2137611377,0.0,0.0,C76500199,2126525.62,2368369.81,0,0
37,PAYMENT,83.35,C1936503826,178145.0,178061.65,M488195900,0.0,0.0,0,0
20,CASH_IN,77230.72,C1838923570,2622481.67,2699712.38,C1887021195,4146865.47,4069634.76,0,0
18,PAYMENT,8940.9,C1541337556,0.0,0.0,M1257383034,0.0,0.0,0,0
41,CASH_IN,495318.73,C68509523,352466.0,847784.73,C1043378345,1215798.45,720479.73,0,0
17,CASH_OUT,269975.27,C1515329511,2702.0,0.0,C555083956,15721.0,84580.71,0,0
34,CASH_OUT,64043.31,C2086824857,0.0,0.0,C1946735914,1720159.39,2088018.28,0,0
45,CASH_IN,76992.84,C259677165,3060953.37,3137946.21,C1393431266,131530.76,54537.91,0,0
43,CASH_OUT,38682.22,C1087046420,0.0,0.0,C157316544,602673.87,641356.09,0,0
7,PAYMENT,20663.14,C980759302,52348.0,31684.86,M1395976500,0.0,0.0,0,0
9,CASH_OUT,138199.42,C1181459267,646.0,0.0,C786946845,82362.94,220562.36,0,0
15,CASH_OUT,50137.39,C1756048874,0.0,0.0,C1146021456,1658099.3,1708236.69,0,0
22,PAYMENT,443.78,C1349761823,41425.0,40981.22,M200863849,0.0,0.0,0,0
18,CASH_OUT,132417.6,C1008067621,32713.0,0.0,C206724337,17074.36,0.0,0,0
34,CASH_IN,249193.68,C2061115501,60694.0,309887.68,C1888151451,1140724.65,891530.97,0,0
43,CASH_IN,96910.21,C1553364691,214418.47,311328.67,C530532293,174425.44,6996.34,0,0
39,CASH_OUT,106853.27,C284231353,0.0,0.0,C1854946481,137518.77,244372.05,0,0
14,CASH_OUT,52268.38,C1085603061,0.0,0.0,C186847111,551718.42,1055986.54,0,0
37,CASH_IN,62924.19,C636375082,3097973.98,3160898.18,C450253091,1872299.48,1982352.04,0,0
13,CASH_IN,287846.96,C621434487,1351782.07,1639629.03,C2144701294,0.0,0.0,0,0
35,PAYMENT,5197.15,C389813951,344487.5,339290.35,M1902150513,0.0,0.0,0,0
44,CASH_OUT,97434.54,C1555605558,0.0,0.0,C1721944295,3486040.59,3583475.13,0,0
14,PAYMENT,9665.99,C1608876197,0.0,0.0,M292090121,0.0,0.0,0,0
44,CASH_OUT,18439.16,C842013625,50287.0,31847.84,C119206855,36435.49,59950.22,0,0
22,CASH_OUT,29212.37,C972578725,12427.0,0.0,C1750837487,1964365.57,1993577.94,0,0
14,PAYMENT,9507.5,C1574085879,0.0,0.0,M522434532,0.0,0.0,0,0
20,CASH_OUT,379607.88,C1850717129,0.0,0.0,C397081529,484086.76,863694.64,0,0
15,CASH_IN,92341.77,C544214961,5693951.49,5786293.26,C317609312,2235266.46,2142924.69,0,0
24,PAYMENT,364.78,C749329843,19711.25,19346.47,M909942090,0.0,0.0,0,0
11,CASH_IN,194637.84,C327830056,3212104.47,3406742.31,C1873099533,1201774.06,1216301.96,0,0
8,CASH_OUT,134621.66,C202061051,136940.68,2319.02,C15445402,1080241.33,583959.45,0,0
37,TRANSFER,5979556.06,C899260948,5979556.06,0.0,C1414206737,0.0,0.0,1,0
18,CASH_OUT,29566.14,C712123447,14897.0,0.0,C1366275552,0.0,230006.05,0,0
12,CASH_OUT,216576.15,C1644360222,0.0,0.0,C20265100,3068535.05,3285111.2,0,0
33,CASH_OUT,128848.64,C45164594,5036.0,0.0,C807072084,160348.1,0.0,0,0
10,CASH_IN,13834.7,C542179088,6974213.66,6988048.36,C1593205631,166631.83,18384.89,0,0
9,CASH_OUT,117862.4,C1647548141,0.0,0.0,C2034160388,1141153.71,4006489.94,0,0
19,PAYMENT,12898.05,C363065473,1757.24,0.0,M164527017,0.0,0.0,0,0
41,CASH_IN,372060.14,C888592053,1131.0,373191.14,C703962852,23677.44,0.0,0,0
34,CASH_OUT,84318.77,C72988856,96.0,0.0,C1967148863,505834.13,590152.9,0,0
36,PAYMENT,12412.3,C747049505,0.0,0.0,M1330864040,0.0,0.0,0,0
38,PAYMENT,10311.73,C283693319,0.0,0.0,M1225250037,0.0,0.0,0,0
18,CASH_IN,45170.98,C2141120455,13000000.0,13100000.0,C1868313874,49965.91,4794.94,0,0
41,CASH_IN,402999.57,C872896629,24600000.0,25000000.0,C1835549080,514784.56,111784.99,0,0
18,CASH_IN,183326.71,C382999593,39361.0,222687.71,C1081381255,1619538.49,2312405.98,0,0
17,CASH_OUT,499424.99,C261365185,10760.0,0.0,C1194408015,1103232.3,1602657.29,0,0
12,CASH_IN,28992.55,C233352893,1009552.71,1038545.26,C512626802,1566756.72,1721012.78,0,0
19,CASH_IN,192954.24,C692698605,10610.0,203564.24,C1313207563,91397.6,23563.51,0,0
40,PAYMENT,5314.71,C106030799,186283.47,180968.76,M2123525718,0.0,0.0,0,0
17,CASH_OUT,131585.28,C703055469,27893.0,0.0,C892595593,0.0,280208.98,0,0
44,PAYMENT,7871.22,C1794714697,233203.34,225332.12,M1780144182,0.0,0.0,0,0
18,CASH_OUT,234767.51,C1468257723,12589.0,0.0,C1411677664,264738.07,499505.57,0,0
40,PAYMENT,7745.54,C772210901,8150.0,404.46,M1287582104,0.0,0.0,0,0
14,CASH_OUT,381183.77,C459799063,47728.0,0.0,C367075202,210339.0,680544.94,0,0
12,CASH_OUT,274556.72,C456766202,0.0,0.0,C902474572,3383988.17,4297661.21,0,0
14,CASH_OUT,14248.91,C1212248826,0.0,0.0,C767731756,844447.06,858695.97,0,0
34,CASH_IN,147202.05,C803787192,2128542.22,2275744.26,C518518143,1114007.88,1203249.52,0,0
37,CASH_OUT,201879.54,C340682572,83356.0,0.0,C1207591469,629919.33,831798.87,0,0
42,CASH_IN,60740.16,C813075231,16200000.0,16300000.0,C562752474,161927.76,101187.6,0,0
11,CASH_IN,128670.8,C191013877,7036865.98,7165536.77,C1879029586,196270.15,67599.35,0,0
21,CASH_OUT,97393.27,C1430314888,0.0,0.0,C261133851,4753181.31,4231635.65,0,0
48,CASH_IN,197328.42,C577670595,4003209.58,4200538.0,C1827902324,1066251.67,868923.25,0,0
37,CASH_IN,23564.18,C597486491,14300000.0,14300000.0,C1232506270,399588.22,376024.04,0,0
43,TRANSFER,388932.96,C917776377,0.0,0.0,C1540554564,985770.96,1374703.91,0,0
21,CASH_IN,120412.93,C1624470266,749.0,121161.93,C1761667313,764985.56,647676.91,0,0
10,CASH_IN,16939.22,C561607650,905607.17,922546.39,C69589225,260282.82,243343.61,0,0
33,CASH_OUT,220681.43,C1819251131,0.0,0.0,C299098627,405894.48,851188.36,0,0
20,CASH_OUT,69120.23,C1849044503,90271.09,21150.86,C2071312591,791171.62,860291.85,0,0
13,CASH_IN,264806.11,C1655677086,7433901.01,7698707.12,C1225390660,7659986.9,8260045.14,0,0
36,PAYMENT,13349.73,C2067484500,182304.85,168955.12,M2024638503,0.0,0.0,0,0
20,CASH_OUT,90179.81,C1292366150,101062.0,10882.19,C875114758,0.0,171555.19,0,0
39,CASH_OUT,55162.89,C874118102,0.0,0.0,C849863109,2236324.56,2291487.45,0,0
37,PAYMENT,8638.43,C607327567,0.0,0.0,M413677097,0.0,0.0,0,0
15,CASH_OUT,431706.68,C974582070,577966.0,146259.32,C1368114983,3565653.78,3997360.46,0,0
41,CASH_OUT,22904.41,C281314355,0.0,0.0,C2133468099,440700.01,463604.41,0,0
33,CASH_OUT,3738.92,C579867592,0.0,0.0,C601286407,1533427.44,1537166.37,0,0
38,CASH_OUT,113701.68,C2003123410,0.0,0.0,C2093256582,169580.58,283282.26,0,0
39,PAYMENT,8230.56,C615455717,0.0,0.0,M340334546,0.0,0.0,0,0
9,TRANSFER,798769.2,C1738931138,248338.93,0.0,C1204684191,6425937.58,10100000.0,0,0
12,CASH_IN,493071.46,C556612738,35706.0,528777.46,C1443608710,470.0,0.0,0,0
43,PAYMENT,25105.48,C1047616786,65561.0,40455.52,M1496579617,0.0,0.0,0,0
13,CASH_OUT,239139.26,C1626263596,9048.0,0.0,C827915728,1964982.02,2204121.28,0,0
22,PAYMENT,20663.27,C1695441660,19977.0,0.0,M870926790,0.0,0.0,0,0
36,CASH_OUT,15023.62,C65716493,0.0,0.0,C184248563,3224962.76,3239986.38,0,0
17,PAYMENT,10937.49,C1517624846,198033.4,187095.92,M1704574968,0.0,0.0,0,0
42,PAYMENT,5118.42,C913421557,82902.0,77783.58,M1482505074,0.0,0.0,0,0
18,CASH_OUT,202966.92,C1888899959,12581.0,0.0,C445417054,83824.27,311073.32,0,0
37,PAYMENT,3029.29,C1591300081,0.0,0.0,M1754233070,0.0,0.0,0,0
46,PAYMENT,1715.04,C655296459,0.0,0.0,M1401740414,0.0,0.0,0,0
45,PAYMENT,31824.84,C193795462,0.0,0.0,M576290273,0.0,0.0,0,0
14,CASH_IN,251292.95,C378658429,1940251.47,2191544.42,C1998349709,268026.26,16733.31,0,0
22,TRANSFER,74804.24,C1239771149,74804.24,0.0,C1699565892,0.0,0.0,1,0
23,CASH_IN,108803.6,C1125947008,6689602.38,6798405.98,C1533987508,1642748.8,1533945.2,0,0
43,CASH_IN,8692.84,C1853830104,9051.0,17743.84,C174789259,3630.58,0.0,0,0
19,CASH_IN,21727.3,C1145314380,18150.0,39877.3,C1707848943,2849700.14,3038420.09,0,0
12,CASH_OUT,122832.41,C1327637933,23958.0,0.0,C475670359,11507.0,0.0,0,0
8,CASH_OUT,279104.92,C2055228380,0.0,0.0,C1067360446,299406.0,975569.49,0,0
21,CASH_OUT,69377.84,C766006744,0.0,0.0,C445613834,4174910.36,4244288.2,0,0
8,PAYMENT,10463.92,C1833691007,61642.0,51178.08,M568754734,0.0,0.0,0,0
68,CASH_OUT,374178.28,C712970778,374178.28,0.0,C44247024,616364.57,990542.85,1,0
47,TRANSFER,405945.8,C1958430427,0.0,0.0,C1687128303,2659262.88,3065208.69,0,0
42,CASH_OUT,307157.66,C1907092483,0.0,0.0,C207883608,1003597.25,1310754.9,0,0
94,CASH_OUT,136748.0,C238493471,53130.0,0.0,C1485695261,1586976.29,2384513.59,0,0
23,PAYMENT,4207.38,C175000506,99045.0,94837.62,M271858687,0.0,0.0,0,0
9,CASH_IN,111093.53,C1039118187,837129.8,948223.32,C527785985,0.0,122490.3,0,0
17,CASH_IN,89100.77,C2099303171,3776622.63,3865723.4,C2116025742,634421.1,635659.75,0,0
15,TRANSFER,152422.88,C1847733344,133094.0,0.0,C1599009738,7243611.7,7396034.58,0,0
19,CASH_IN,210978.94,C2034434492,23400000.0,23600000.0,C393940183,647230.81,564409.0,0,0
41,CASH_OUT,80616.36,C1975556174,29804.0,0.0,C279936793,0.0,80616.36,0,0
41,PAYMENT,8355.74,C1312933622,0.0,0.0,M636968418,0.0,0.0,0,0
16,PAYMENT,20255.17,C1139685112,172219.0,151963.83,M135484766,0.0,0.0,0,0
8,PAYMENT,1033.08,C741172881,194.0,0.0,M435488953,0.0,0.0,0,0
34,CASH_OUT,9474.67,C1212429359,0.0,0.0,C745678962,1209283.22,1234487.1,0,0
14,PAYMENT,1483.53,C1624264575,956743.56,955260.03,M1177728419,0.0,0.0,0,0
15,CASH_OUT,221963.11,C1053841753,10926.0,0.0,C739310105,99177.25,321140.36,0,0
44,PAYMENT,3291.67,C295220378,10822.0,7530.33,M1322604312,0.0,0.0,0,0
9,CASH_IN,160567.96,C129579622,25792.0,186359.96,C595428697,0.0,0.0,0,0
44,PAYMENT,5055.26,C1024257678,21512.0,16456.74,M537253205,0.0,0.0,0,0
13,PAYMENT,10235.06,C1995196183,74151.18,63916.12,M752374793,0.0,0.0,0,0
33,CASH_IN,32403.84,C200978633,12000000.0,12000000.0,C2023478627,119277.37,86873.53,0,0
43,CASH_IN,132552.97,C81728682,19906.0,152458.97,C471523423,0.0,128031.39,0,0
34,PAYMENT,5230.98,C1264218164,12031.0,6800.02,M121925821,0.0,0.0,0,0
12,CASH_IN,224663.88,C271033944,5400200.41,5624864.3,C1272096944,235478.32,517740.49,0,0
40,CASH_IN,177379.38,C1967242769,186440.0,363819.38,C1711708500,0.0,0.0,0,0
34,PAYMENT,25062.05,C1168092524,0.0,0.0,M1536355127,0.0,0.0,0,0
12,CASH_IN,212701.8,C340759764,101126.0,313827.8,C1392776657,0.0,0.0,0,0
36,CASH_OUT,114110.81,C1535016325,0.0,0.0,C1549830749,135994.86,250105.68,0,0
15,TRANSFER,472862.38,C1404025977,0.0,0.0,C53818600,494284.21,967146.59,0,0
10,TRANSFER,350299.18,C1688590256,0.0,0.0,C935808590,22100000.0,22600000.0,0,0
42,PAYMENT,12384.91,C1038850623,184691.95,172307.04,M1506491423,0.0,0.0,0,0
39,CASH_IN,26940.16,C1236200744,81674.0,108614.16,C1100407890,0.0,0.0,0,0
13,CASH_OUT,168833.71,C1528906281,0.0,0.0,C990686084,677860.08,879269.52,0,0
40,CASH_IN,57225.48,C2103221386,2174987.38,2232212.87,C524863871,508737.5,451512.01,0,0
45,PAYMENT,19305.79,C1102045192,58621.48,39315.7,M1704722542,0.0,0.0,0,0
